Country,Year,PercentageHomicidesByFirearms,NumberOfHomicidesByFirearms,NumberHomicidesByFirearmsPer100K,Population,Region,Subregion,,IsWeaponLegal,IsHiddenWeaponLegal,LegalFrom,IllegalFrom,GunLawUrl,GunLawSummary,GunLegalAge,
Mauritius,1995,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,1996,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,1997,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,1998,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,1999,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2000,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2001,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2002,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2003,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2004,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2005,0,0,0,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2006,2,1,0.1,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2007,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2008,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2009,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Mauritius,2010,,,,1294104,Africa,Eastern Africa,,,,,,,,,
Uganda,1995,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,1996,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,1997,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,1998,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,1999,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2000,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2001,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2002,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2003,15.6835206,335,1.257430712,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2004,17.95998048,368,1.337130007,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2005,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2006,13.98367953,377,1.283611774,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2007,12.81785158,247,0.814109607,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2008,12.74972757,351,1.119996202,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2009,10.49082053,280,0.865054335,33398682,Africa,Eastern Africa,,,,,,,,,
Uganda,2010,,,,33398682,Africa,Eastern Africa,,,,,,,,,
Zambia,1995,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,1996,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,1997,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,1998,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,1999,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2000,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2001,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2002,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2003,,,,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2004,5.602240896,20,0.303418542,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2005,5.367231638,19,0.279557376,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2006,4.922279793,19,0.271160348,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2007,4.600484262,19,0.263019232,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2008,7.374631268,25,0.335683254,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2009,4.846938776,19,0.24744631,13460305,Africa,Eastern Africa,,,,,,,,,
Zambia,2010,11.71548117,28,0.353676681,13460305,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,1995,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,1996,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,1997,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,1998,72.23650386,562,4.583361809,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,1999,68.27033219,596,4.804422907,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2000,65.57017544,598,4.78037571,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2001,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2002,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2003,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2004,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2005,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2006,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2007,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2008,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2009,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Zimbabwe,2010,,,,11651858,Africa,Eastern Africa,,,,,,,,,
Democratic Republic of the Congo,1995,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,1996,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,1997,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,1998,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,1999,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2000,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2001,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2002,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2003,,,,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2004,21.8487395,156,0.982645411,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2005,19.37424789,161,1.014140456,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2006,20.67510549,147,0.92595433,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2007,24.82566248,178,1.12122361,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2008,17.09286676,127,0.799974149,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2009,22.17948718,173,1.089728565,70916439,Africa,Middle Africa,,,,,,,,,
Democratic Republic of the Congo,2010,33.19946452,248,1.562154243,70916439,Africa,Middle Africa,,,,,,,,,
Algeria,1995,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,1996,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,1997,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,1998,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,1999,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2000,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2001,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2002,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2003,2,13,0.040735161,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2004,2.004454343,9,0.027781166,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2005,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2006,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2007,3.562340967,14,0.04128989,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2008,4.79616307,20,0.058092203,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2009,,,,34586184,Africa,Northern Africa,,,,,,,,,
Algeria,2010,,,,34586184,Africa,Northern Africa,,,,,,,,,
Egypt,1995,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,1996,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,1997,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,1998,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,1999,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2000,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2001,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2002,,,,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2003,65.56886228,219,0.306300419,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2004,45,99,0.135905008,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2005,59.06593407,215,0.289744858,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2006,60,264,0.34935213,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2007,64.45783133,321,0.41719969,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2008,76.23906706,523,0.66774512,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2009,69.05487805,453,0.568265902,80471869,Africa,Northern Africa,,,,,,,,,
Egypt,2010,,,,80471869,Africa,Northern Africa,,,,,,,,,
South Africa,1995,41.5,11153.955,26.94035853,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,1996,44.2,11257.74,26.692454,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,1997,45.6,11165.616,26.04325227,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,1998,49.4,12412.738,28.52439062,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,1999,49.6,11211.584,25.40158399,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2000,49.3,10726.694,23.96470718,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2001,48,10274.4,22.63603382,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2002,47,10129.91,22.01417112,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2003,49,9713.76,20.83095832,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2004,48,9020.64,19.1007327,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2005,46.4,8596.992,17.9880533,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2006,47.2,9063.344,18.75268488,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2007,45,8319.15,17.03261805,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2008,,,,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2009,,,,49000000,Africa,Southern Africa,,,,,,,,,
South Africa,2010,,,,49000000,Africa,Southern Africa,,,,,,,,,
Liberia,1995,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,1996,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,1997,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,1998,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,1999,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2000,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2001,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2002,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2003,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2004,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2005,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2006,,,,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2007,10,10,0.287587962,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2008,7.90960452,14,0.382674677,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2009,10.34482759,15,0.391039563,3685076,Africa,Western Africa,,,,,,,,,
Liberia,2010,13.17829457,17,0.425625457,3685076,Africa,Western Africa,,,,,,,,,
Sierra Leone,1995,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,1996,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,1997,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,1998,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,1999,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2000,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2001,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2002,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2003,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2004,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2005,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2006,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2007,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2008,87.67123288,128,2.280774373,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2009,,,,5245695,Africa,Western Africa,,,,,,,,,
Sierra Leone,2010,,,,5245695,Africa,Western Africa,,,,,,,,,
Anguilla,1995,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,1996,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,1997,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,1998,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,1999,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2000,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2001,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2002,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2003,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2004,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2005,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2006,24.03628903,1,7.138777841,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2007,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2008,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2009,,,,13254,Americas,Caribbean,,,,,,,,,
Anguilla,2010,,,,13254,Americas,Caribbean,,,,,,,,,
Bahamas,1995,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,1996,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,1997,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,1998,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,1999,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2000,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2001,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2002,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2003,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2004,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2005,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2006,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2007,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2008,,,,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2009,61.17647059,52,15.36833768,301790,Americas,Caribbean,,,,,,,,,
Bahamas,2010,,,,301790,Americas,Caribbean,,,,,,,,,
Barbados,1995,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,1996,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,1997,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,1998,35,7,2.632162773,285653,Americas,Caribbean,,,,,,,,,
Barbados,1999,39.13043478,9,3.373844458,285653,Americas,Caribbean,,,,,,,,,
Barbados,2000,40,8,2.99053123,285653,Americas,Caribbean,,,,,,,,,
Barbados,2001,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2002,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2003,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2004,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2005,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2006,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2007,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2008,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2009,,,,285653,Americas,Caribbean,,,,,,,,,
Barbados,2010,,,,285653,Americas,Caribbean,,,,,,,,,
Cuba,1995,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,1996,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,1997,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,1998,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,1999,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2000,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2001,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2002,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2003,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2004,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2005,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2006,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2007,4.381750409,27,0.240900816,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2008,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2009,,,,11423000,Americas,Caribbean,,,,,,,,,
Cuba,2010,,,,11423000,Americas,Caribbean,,,,,,,,,
Dominican Republic,1995,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,1996,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,1997,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,1998,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,1999,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2000,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2001,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2002,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2003,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2004,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2005,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2006,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2007,,,,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2008,75.06265664,1797,18.59296087,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2009,69.51578947,1651,16.85235216,9823821,Americas,Caribbean,,,,,,,,,
Dominican Republic,2010,65.5,1618,16.29845719,9823821,Americas,Caribbean,,,,,,,,,
Grenada,1995,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,1996,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,1997,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,1998,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,1999,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,2000,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,2001,,,,107818,Americas,Caribbean,,,,,,,,,
Grenada,2002,0,0,0,107818,Americas,Caribbean,,,,,,,,,
Grenada,2003,0,0,0,107818,Americas,Caribbean,,,,,,,,,
Grenada,2004,16.66666667,1,0.976038261,107818,Americas,Caribbean,,,,,,,,,
Grenada,2005,9.090909091,1,0.973387583,107818,Americas,Caribbean,,,,,,,,,
Grenada,2006,8.333333333,1,0.970525151,107818,Americas,Caribbean,,,,,,,,,
Grenada,2007,18.18181818,2,1.934834765,107818,Americas,Caribbean,,,,,,,,,
Grenada,2008,7.142857143,1,0.964106322,107818,Americas,Caribbean,,,,,,,,,
Grenada,2009,0,0,0,107818,Americas,Caribbean,,,,,,,,,
Grenada,2010,0,0,0,107818,Americas,Caribbean,,,,,,,,,
Jamaica,1995,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,1996,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,1997,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,1998,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,1999,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2000,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2001,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2002,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2003,,,,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2004,75.52685248,1111,41.69016664,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2005,76.34408602,1278,47.65717265,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2006,75.2238806,1008,37.38409262,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2007,78.90082123,1249,46.10485921,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2008,77.44128554,1253,46.06140099,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2009,76.69441141,1290,47.23935412,2847232,Americas,Caribbean,,,,,,,,,
Jamaica,2010,75.6302521,1080,39.40093074,2847232,Americas,Caribbean,,,,,,,,,
Puerto Rico,1995,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,1996,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,1997,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,1998,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,1999,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2000,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2001,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2002,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2003,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2004,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2005,94.80448177,692,18.29726498,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2006,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2007,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2008,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2009,,,,3916632,Americas,Caribbean,,,,,,,,,
Puerto Rico,2010,,,,3916632,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,1995,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,1996,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,1997,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,1998,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,1999,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2000,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2001,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2002,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2003,,,,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2004,63.63636364,7,14.42020477,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2005,75,6,12.20181807,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2006,76.47058824,13,26.09865291,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2007,75,12,23.78356952,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2008,78.26086957,18,35.22367031,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2009,85.18518519,23,44.44272685,51134,Americas,Caribbean,,,,,,,,,
Saint Kitts and Nevis,2010,85,17,32.44150987,51134,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,1995,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,1996,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,1997,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,1998,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,1999,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2000,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2001,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2002,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2003,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2004,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2005,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2006,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2007,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2008,,,,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2009,30,6,5.491035884,104217,Americas,Caribbean,,,,,,,,,
Saint Vincent and the Grenadines,2010,,,,104217,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,1995,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,1996,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,1997,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,1998,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,1999,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2000,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2001,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2002,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2003,,,,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2004,68.96551724,180,13.73393702,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2005,70.46632124,272,20.67834081,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2006,72.50673854,269,20.37233664,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2007,78.26086957,306,23.08263281,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2008,79.52468007,435,32.68121168,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2009,72.13438735,365,27.31322431,1228691,Americas,Caribbean,,,,,,,,,
Trinidad and Tobago,2010,,,,1228691,Americas,Caribbean,,,,,,,,,
Belize,1995,,,,314522,Americas,Central America,,,,,,,,,
Belize,1996,,,,314522,Americas,Central America,,,,,,,,,
Belize,1997,,,,314522,Americas,Central America,,,,,,,,,
Belize,1998,,,,314522,Americas,Central America,,,,,,,,,
Belize,1999,,,,314522,Americas,Central America,,,,,,,,,
Belize,2000,,,,314522,Americas,Central America,,,,,,,,,
Belize,2001,,,,314522,Americas,Central America,,,,,,,,,
Belize,2002,,,,314522,Americas,Central America,,,,,,,,,
Belize,2003,,,,314522,Americas,Central America,,,,,,,,,
Belize,2004,45.56962025,36,13.09781521,314522,Americas,Central America,,,,,,,,,
Belize,2005,50.61728395,41,14.59349984,314522,Americas,Central America,,,,,,,,,
Belize,2006,40.2173913,37,12.89041406,314522,Americas,Central America,,,,,,,,,
Belize,2007,42.26804124,41,13.98725454,314522,Americas,Central America,,,,,,,,,
Belize,2008,64.0776699,66,22.056096,314522,Americas,Central America,,,,,,,,,
Belize,2009,48.45360825,47,15.3897537,314522,Americas,Central America,,,,,,,,,
Belize,2010,52.30769231,68,21.82095903,314522,Americas,Central America,,,,,,,,,
Costa Rica,1995,47.2826087,87,2.50798664,4516220,Americas,Central America,,,,,,,,,
